ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
10,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Context.java,co.elastic.logstash.api.Context,Logger getLogger(Plugin),"/**
 * Provides a {@link Logger} instance to plugins.
 * @param plugin The plugin for which the logger should be supplied.
 * @return       The supplied Logger instance.
 */
Logger getLogger(Plugin plugin);","/**
 * Provides a {@link Logger} instance to plugins.
 * @param plugin The plugin for which the logger should be supplied.
 * @return       The supplied Logger instance.
 */
", ,/** * Provides a {@link Logger} instance to plugins. * @param plugin The plugin for which the logger should be supplied. * @return       The supplied Logger instance. */,50,50,[0],0,[0],0,[0],0,0,0,0,getLogger(Plugin),co.elastic.logstash.api.Context,getLogger/1[co.elastic.logstash.api.Plugin],False,45,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,True
11,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Context.java,co.elastic.logstash.api.Context,DeprecationLogger getDeprecationLogger(Plugin),"/**
 * Provides a {@link Logger} instance to plugins.
 * @param plugin The plugin for which the logger should be supplied.
 * @return       The supplied Logger instance.
 */
DeprecationLogger getDeprecationLogger(Plugin plugin);","/**
 * Provides a {@link Logger} instance to plugins.
 * @param plugin The plugin for which the logger should be supplied.
 * @return       The supplied Logger instance.
 */
", ,/** * Provides a {@link Logger} instance to plugins. * @param plugin The plugin for which the logger should be supplied. * @return       The supplied Logger instance. */,57,57,[0],0,[0],0,[0],0,0,0,0,getDeprecationLogger(Plugin),co.elastic.logstash.api.Context,getDeprecationLogger/1[co.elastic.logstash.api.Plugin],False,52,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,True
12,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Context.java,co.elastic.logstash.api.Context,EventFactory getEventFactory(),"/**
 * Provides an {@link EventFactory} to constructs instance of {@link Event}.
 * @return The event factory.
 */
EventFactory getEventFactory();","/**
 * Provides an {@link EventFactory} to constructs instance of {@link Event}.
 * @return The event factory.
 */
", ,/** * Provides an {@link EventFactory} to constructs instance of {@link Event}. * @return The event factory. */,63,63,[0],0,[0],0,[0],0,0,0,0,getEventFactory(),co.elastic.logstash.api.Context,getEventFactory/0,False,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,True
13,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\CounterMetric.java,co.elastic.logstash.api.CounterMetric,void increment(),"/**
 * Increments the counter by 1.
 */
void increment();","/**
 * Increments the counter by 1.
 */
", ,/** * Increments the counter by 1. */,32,32,[0],0,[0],0,[0],0,0,0,0,increment(),co.elastic.logstash.api.CounterMetric,increment/0,False,29,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,True
14,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\CounterMetric.java,co.elastic.logstash.api.CounterMetric,void increment(long),"/**
 * Increments the counter by {@code delta}.
 *
 * @param delta amount to increment the counter by
 */
void increment(long delta);","/**
 * Increments the counter by {@code delta}.
 *
 * @param delta amount to increment the counter by
 */
", ,/** * Increments the counter by {@code delta}. * * @param delta amount to increment the counter by */,39,39,[0],0,[0],0,[0],0,0,0,0,increment(long),co.elastic.logstash.api.CounterMetric,increment/1[long],False,34,0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,True
15,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\CounterMetric.java,co.elastic.logstash.api.CounterMetric,long getValue(),"/**
 * Gets the current value of the counter.
 *
 * @return the counter value
 */
long getValue();","/**
 * Gets the current value of the counter.
 *
 * @return the counter value
 */
", ,/** * Gets the current value of the counter. * * @return the counter value */,46,46,[0],0,[0],0,[0],0,0,0,0,getValue(),co.elastic.logstash.api.CounterMetric,getValue/0,False,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,True
16,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\CounterMetric.java,co.elastic.logstash.api.CounterMetric,void reset(),"/**
 * Sets the counter back to 0.
 */
void reset();","/**
 * Sets the counter back to 0.
 */
", ,/** * Sets the counter back to 0. */,51,51,[0],0,[0],0,[0],0,0,0,0,reset(),co.elastic.logstash.api.CounterMetric,reset/0,False,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,True
17,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\DeprecationLogger.java,co.elastic.logstash.api.DeprecationLogger,"void deprecated(String, Object...)","/**
 * Print to deprecation log the message with placeholder replaced by param values. The placeholder
 * are {} form, like in log4j's syntax.
 *
 * @param message string message with parameter's placeholders.
 * @param params var args with all the replacement parameters.
 */
void deprecated(String message, Object... params);","/**
 * Print to deprecation log the message with placeholder replaced by param values. The placeholder
 * are {} form, like in log4j's syntax.
 *
 * @param message string message with parameter's placeholders.
 * @param params var args with all the replacement parameters.
 */
", ,"/** * Print to deprecation log the message with placeholder replaced by param values. The placeholder * are {} form, like in log4j's syntax. * * @param message string message with parameter's placeholders. * @param params var args with all the replacement parameters. */",35,35,[0],0,[0],0,[0],0,0,0,0,"deprecated(String, Object[])",co.elastic.logstash.api.DeprecationLogger,"deprecated/2[java.lang.String,java.lang.Object[]]",False,28,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,True
18,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\EventFactory.java,co.elastic.logstash.api.EventFactory,Event newEvent(),"/**
 * @return New and empty event.
 */
default Event newEvent() {
    return newEvent(Collections.emptyMap());
}","/**
 * @return New and empty event.
 */
", ,/** * @return New and empty event. */,36,38,[0],0,[0],0,[0],0,0,0,0,newEvent(),co.elastic.logstash.api.EventFactory,newEvent/0,False,36,2,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,65536,0,True
19,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\EventFactory.java,co.elastic.logstash.api.EventFactory,"Event newEvent(Map<? extends Serializable, Object>)","/**
 * @param data Map from which the new event should copy its data.
 * @return     New event copied from the supplied map data.
 */
Event newEvent(final Map<? extends Serializable, Object> data);","/**
 * @param data Map from which the new event should copy its data.
 * @return     New event copied from the supplied map data.
 */
", ,/** * @param data Map from which the new event should copy its data. * @return     New event copied from the supplied map data. */,44,44,[0],0,[0],0,[0],0,0,0,0,"newEvent(Map<?Serializable, Object>)",co.elastic.logstash.api.EventFactory,"newEvent/1[java.util.Map<? extends java.io.Serializable,java.lang.Object>]",False,40,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,True
20,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Filter.java,co.elastic.logstash.api.Filter,"Collection<Event> filter(Collection<Event>, FilterMatchListener)","/**
 * Events from the event pipeline are presented for filtering through this method. If the filter either mutates
 * the events in-place or simply observes them, the incoming collection of events may be returned without
 * modification. If the filter creates new events, those new events must be added to the returned collection.
 * If the filter deletes events, the deleted events must be removed from the returned collection.
 * @param events        Collection of events to be filtered.
 * @param matchListener Filter match listener to be notified for each matching event. See
 * {@link FilterMatchListener} for more details.
 * @return              Collection of filtered events.
 */
Collection<Event> filter(Collection<Event> events, FilterMatchListener matchListener);","/**
 * Events from the event pipeline are presented for filtering through this method. If the filter either mutates
 * the events in-place or simply observes them, the incoming collection of events may be returned without
 * modification. If the filter creates new events, those new events must be added to the returned collection.
 * If the filter deletes events, the deleted events must be removed from the returned collection.
 * @param events        Collection of events to be filtered.
 * @param matchListener Filter match listener to be notified for each matching event. See
 * {@link FilterMatchListener} for more details.
 * @return              Collection of filtered events.
 */
", ,"/** * Events from the event pipeline are presented for filtering through this method. If the filter either mutates * the events in-place or simply observes them, the incoming collection of events may be returned without * modification. If the filter creates new events, those new events must be added to the returned collection. * If the filter deletes events, the deleted events must be removed from the returned collection. * @param events        Collection of events to be filtered. * @param matchListener Filter match listener to be notified for each matching event. See * {@link FilterMatchListener} for more details. * @return              Collection of filtered events. */",54,54,[0],0,[0],0,[0],0,0,0,0,"filter(Collection<Event>, FilterMatchListener)",co.elastic.logstash.api.Filter,"filter/2[java.util.Collection<co.elastic.logstash.api.Event>,co.elastic.logstash.api.FilterMatchListener]",False,44,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,True
21,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Filter.java,co.elastic.logstash.api.Filter,Collection<Event> flush(FilterMatchListener),"/**
 * If this filter maintains state between calls to {@link #filter(Collection, FilterMatchListener)}, this
 * method should return events for all state currently held by the filter. This method will never be called
 * by the Logstash execution engine unless {@link #requiresFlush()} returns {@code true} for this filter.
 * @param matchListener Filter match listener to be notified for each matching event. See
 * {@link FilterMatchListener} for more details.
 * @return              Collection of events for all state currently held by the filter.
 */
default Collection<Event> flush(FilterMatchListener matchListener) {
    return Collections.emptyList();
}","/**
 * If this filter maintains state between calls to {@link #filter(Collection, FilterMatchListener)}, this
 * method should return events for all state currently held by the filter. This method will never be called
 * by the Logstash execution engine unless {@link #requiresFlush()} returns {@code true} for this filter.
 * @param matchListener Filter match listener to be notified for each matching event. See
 * {@link FilterMatchListener} for more details.
 * @return              Collection of events for all state currently held by the filter.
 */
", ,"/** * If this filter maintains state between calls to {@link #filter(Collection, FilterMatchListener)}, this * method should return events for all state currently held by the filter. This method will never be called * by the Logstash execution engine unless {@link #requiresFlush()} returns {@code true} for this filter. * @param matchListener Filter match listener to be notified for each matching event. See * {@link FilterMatchListener} for more details. * @return              Collection of events for all state currently held by the filter. */",64,66,[0],0,[0],0,[0],0,0,0,0,flush(FilterMatchListener),co.elastic.logstash.api.Filter,flush/1[co.elastic.logstash.api.FilterMatchListener],False,64,2,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,65536,0,True
22,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Filter.java,co.elastic.logstash.api.Filter,boolean requiresFlush(),"/**
 * @return {@code true} if this filter maintains state between calls to
 * {@link #filter(Collection, FilterMatchListener)} and therefore requires a flush upon pipeline
 * shutdown to return the final events from the filter. The default implementation returns {@code false}
 * as is appropriate for stateless filters.
 */
default boolean requiresFlush() {
    return false;
}","/**
 * @return {@code true} if this filter maintains state between calls to
 * {@link #filter(Collection, FilterMatchListener)} and therefore requires a flush upon pipeline
 * shutdown to return the final events from the filter. The default implementation returns {@code false}
 * as is appropriate for stateless filters.
 */
", ,"/** * @return {@code true} if this filter maintains state between calls to * {@link #filter(Collection, FilterMatchListener)} and therefore requires a flush upon pipeline * shutdown to return the final events from the filter. The default implementation returns {@code false} * as is appropriate for stateless filters. */",74,76,[0],0,[0],0,[0],0,0,0,0,requiresFlush(),co.elastic.logstash.api.Filter,requiresFlush/0,False,74,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,65536,0,True
23,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\Filter.java,co.elastic.logstash.api.Filter,boolean requiresPeriodicFlush(),"/**
 * @return {@code true} if this filter maintains state between calls to
 * {@link #filter(Collection, FilterMatchListener)} and requires periodic calls to flush events from the filter.
 * If {@code true}, {@link #requiresFlush()} must also return {@code true} for this filter. The default
 * implementation returns {@code false} as is appropriate for stateless filters.
 */
default boolean requiresPeriodicFlush() {
    return false;
}","/**
 * @return {@code true} if this filter maintains state between calls to
 * {@link #filter(Collection, FilterMatchListener)} and requires periodic calls to flush events from the filter.
 * If {@code true}, {@link #requiresFlush()} must also return {@code true} for this filter. The default
 * implementation returns {@code false} as is appropriate for stateless filters.
 */
", ,"/** * @return {@code true} if this filter maintains state between calls to * {@link #filter(Collection, FilterMatchListener)} and requires periodic calls to flush events from the filter. * If {@code true}, {@link #requiresFlush()} must also return {@code true} for this filter. The default * implementation returns {@code false} as is appropriate for stateless filters. */",84,86,[0],0,[0],0,[0],0,0,0,0,requiresPeriodicFlush(),co.elastic.logstash.api.Filter,requiresPeriodicFlush/0,False,84,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,65536,0,True
24,..\projects\logstash-8.5.2\logstash-core\src\main\java\co\elastic\logstash\api\FilterMatchListener.java,co.elastic.logstash.api.FilterMatchListener,void filterMatched(Event),"/**
 * Notify the filter match listener that the specified event ""matches"" the filter criteria.
 * @param e Event that matches the filter criteria.
 */
void filterMatched(Event e);","/**
 * Notify the filter match listener that the specified event ""matches"" the filter criteria.
 * @param e Event that matches the filter criteria.
 */
", ,"/** * Notify the filter match listener that the specified event ""matches"" the filter criteria. * @param e Event that matches the filter criteria. */",37,37,[0],0,[0],0,[0],0,0,0,0,filterMatched(Event),co.elastic.logstash.api.FilterMatchListener,filterMatched/1[co.elastic.logstash.api.Event],False,33,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,True
