ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
265,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,"Map<String, Integer> getRuleIndexMap()","/**
 * Get a map from rule names to rule indexes.
 *
 * <p>Used for XPath and tree pattern compilation.</p>
 */
public Map<String, Integer> getRuleIndexMap() {
    String[] ruleNames = getRuleNames();
    if (ruleNames == null) {
        throw new UnsupportedOperationException(""The current recognizer does not provide a list of rule names."");
    }
    synchronized (ruleIndexMapCache) {
        Map<String, Integer> result = ruleIndexMapCache.get(ruleNames);
        if (result == null) {
            result = Collections.unmodifiableMap(Utils.toMap(ruleNames));
            ruleIndexMapCache.put(ruleNames, result);
        }
        return result;
    }
}","/**
 * Get a map from rule names to rule indexes.
 *
 * <p>Used for XPath and tree pattern compilation.</p>
 */
", ,/** * Get a map from rule names to rule indexes. * * <p>Used for XPath and tree pattern compilation.</p> */,98,113,[0],0,[0],0,[0],0,0,0,0,getRuleIndexMap(),org.antlr.v4.runtime.Recognizer,getRuleIndexMap/0,False,98,2,2,0,2,3,5,14,1,2,0,5,0,0,0,2,0,0,1,0,3,0,2,0,0,0,32,1,0,True
266,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,String getSerializedATN(),"/**
 * If this recognizer was generated, it will have a serialized ATN
 * representation of the grammar.
 *
 * <p>For interpreters, we don't know their serialized ATN despite having
 * created the interpreter from it.</p>
 */
public String getSerializedATN() {
    throw new UnsupportedOperationException(""there is no serialized ATN"");
}","/**
 * If this recognizer was generated, it will have a serialized ATN
 * representation of the grammar.
 *
 * <p>For interpreters, we don't know their serialized ATN despite having
 * created the interpreter from it.</p>
 */
", ,"/** * If this recognizer was generated, it will have a serialized ATN * representation of the grammar. * * <p>For interpreters, we don't know their serialized ATN despite having * created the interpreter from it.</p> */",128,130,[0],0,[0],0,[0],0,0,0,0,getSerializedATN(),org.antlr.v4.runtime.Recognizer,getSerializedATN/0,False,128,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,0,True
267,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,String getGrammarFileName(),"/**
 * For debugging and other purposes, might want the grammar name.
 *  Have ANTLR generate an implementation for this method.
 */
public abstract String getGrammarFileName();","/**
 * For debugging and other purposes, might want the grammar name.
 *  Have ANTLR generate an implementation for this method.
 */
", ,"/** * For debugging and other purposes, might want the grammar name. *  Have ANTLR generate an implementation for this method. */",135,135,[0],0,[0],0,[0],0,0,0,0,getGrammarFileName(),org.antlr.v4.runtime.Recognizer,getGrammarFileName/0,False,132,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1025,0,True
268,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,ATN getATN(),"/**
 * Get the {@link ATN} used by the recognizer for prediction.
 *
 * @return The {@link ATN} used by the recognizer for prediction.
 */
public abstract ATN getATN();","/**
 * Get the {@link ATN} used by the recognizer for prediction.
 *
 * @return The {@link ATN} used by the recognizer for prediction.
 */
", ,/** * Get the {@link ATN} used by the recognizer for prediction. * * @return The {@link ATN} used by the recognizer for prediction. */,142,142,[0],0,[0],0,[0],0,0,0,0,getATN(),org.antlr.v4.runtime.Recognizer,getATN/0,False,137,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1025,0,True
269,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,ATNInterpreter getInterpreter(),"/**
 * Get the ATN interpreter used by the recognizer for prediction.
 *
 * @return The ATN interpreter used by the recognizer for prediction.
 */
public ATNInterpreter getInterpreter() {
    return _interp;
}","/**
 * Get the ATN interpreter used by the recognizer for prediction.
 *
 * @return The ATN interpreter used by the recognizer for prediction.
 */
", ,/** * Get the ATN interpreter used by the recognizer for prediction. * * @return The ATN interpreter used by the recognizer for prediction. */,149,151,[0],0,[0],0,[0],0,0,0,0,getInterpreter(),org.antlr.v4.runtime.Recognizer,getInterpreter/0,False,149,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,True
270,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,ParseInfo getParseInfo(),"/**
 * If profiling during the parse/lex, this will return DecisionInfo records
 *  for each decision in recognizer in a ParseInfo object.
 *
 * @since 4.3
 */
public ParseInfo getParseInfo() {
    return null;
}","/**
 * If profiling during the parse/lex, this will return DecisionInfo records
 *  for each decision in recognizer in a ParseInfo object.
 *
 * @since 4.3
 */
", ,"/** * If profiling during the parse/lex, this will return DecisionInfo records *  for each decision in recognizer in a ParseInfo object. * * @since 4.3 */",158,160,[0],0,[0],0,[0],0,0,0,0,getParseInfo(),org.antlr.v4.runtime.Recognizer,getParseInfo/0,False,158,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,True
271,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,void setInterpreter(ATNInterpreter),"/**
 * Set the ATN interpreter used by the recognizer for prediction.
 *
 * @param interpreter The ATN interpreter used by the recognizer for
 * prediction.
 */
public void setInterpreter(ATNInterpreter interpreter) {
    _interp = interpreter;
}","/**
 * Set the ATN interpreter used by the recognizer for prediction.
 *
 * @param interpreter The ATN interpreter used by the recognizer for
 * prediction.
 */
", ,/** * Set the ATN interpreter used by the recognizer for prediction. * * @param interpreter The ATN interpreter used by the recognizer for * prediction. */,168,170,[0],0,[0],0,[0],0,0,0,0,setInterpreter(ATNInterpreter),org.antlr.v4.runtime.Recognizer,setInterpreter/1[ATNInterpreter],False,168,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,True
272,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,String getErrorHeader(RecognitionException),"/**
 * What is the error header, normally line/character position information?
 */
public String getErrorHeader(RecognitionException e) {
    int line = e.getOffendingToken().getLine();
    int charPositionInLine = e.getOffendingToken().getCharPositionInLine();
    return ""line "" + line + "":"" + charPositionInLine;
}","/**
 * What is the error header, normally line/character position information?
 */
", ,"/** * What is the error header, normally line/character position information? */",173,177,[0],0,[0],0,[0],0,0,0,0,getErrorHeader(RecognitionException),org.antlr.v4.runtime.Recognizer,getErrorHeader/1[org.antlr.v4.runtime.RecognitionException],False,173,2,3,0,3,1,3,5,1,2,1,3,0,0,0,0,0,0,2,0,2,1,0,0,0,0,18,1,0,True
273,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,String getTokenErrorDisplay(Token),"/**
 * How should a token be displayed in an error message? The default
 *  is to display just the text, but during development you might
 *  want to have a lot of information spit out.  Override in that case
 *  to use t.toString() (which, for CommonToken, dumps everything about
 *  the token). This is better than forcing you to override a method in
 *  your token objects because you don't have to go modify your lexer
 *  so that it creates a new Java type.
 *
 * @deprecated This method is not called by the ANTLR 4 Runtime. Specific
 * implementations of {@link ANTLRErrorStrategy} may provide a similar
 * feature when necessary. For example, see
 * {@link DefaultErrorStrategy#getTokenErrorDisplay}.
 */
@Deprecated
public String getTokenErrorDisplay(Token t) {
    if (t == null)
        return ""<no token>"";
    String s = t.getText();
    if (s == null) {
        if (t.getType() == Token.EOF) {
            s = ""<EOF>"";
        } else {
            s = ""<"" + t.getType() + "">"";
        }
    }
    s = s.replace(""\n"", ""\\n"");
    s = s.replace(""\r"", ""\\r"");
    s = s.replace(""\t"", ""\\t"");
    return ""'"" + s + ""'"";
}","/**
 * How should a token be displayed in an error message? The default
 *  is to display just the text, but during development you might
 *  want to have a lot of information spit out.  Override in that case
 *  to use t.toString() (which, for CommonToken, dumps everything about
 *  the token). This is better than forcing you to override a method in
 *  your token objects because you don't have to go modify your lexer
 *  so that it creates a new Java type.
 *
 * @deprecated This method is not called by the ANTLR 4 Runtime. Specific
 * implementations of {@link ANTLRErrorStrategy} may provide a similar
 * feature when necessary. For example, see
 * {@link DefaultErrorStrategy#getTokenErrorDisplay}.
 */
", ,"/** * How should a token be displayed in an error message? The default *  is to display just the text, but during development you might *  want to have a lot of information spit out.  Override in that case *  to use t.toString() (which, for CommonToken, dumps everything about *  the token). This is better than forcing you to override a method in *  your token objects because you don't have to go modify your lexer *  so that it creates a new Java type. * * @deprecated This method is not called by the ANTLR 4 Runtime. Specific * implementations of {@link ANTLRErrorStrategy} may provide a similar * feature when necessary. For example, see * {@link DefaultErrorStrategy#getTokenErrorDisplay}. */",192,208,[1],1,[0],0,[1],1,0,0,0,getTokenErrorDisplay(Token),org.antlr.v4.runtime.Recognizer,getTokenErrorDisplay/1[org.antlr.v4.runtime.Token],False,193,1,2,0,2,4,3,16,2,1,1,3,0,0,0,3,0,0,12,0,6,2,2,0,0,0,71,1,0,True
274,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,void addErrorListener(ANTLRErrorListener),"/**
 * @exception NullPointerException if {@code listener} is {@code null}.
 */
public void addErrorListener(ANTLRErrorListener listener) {
    if (listener == null) {
        throw new NullPointerException(""listener cannot be null."");
    }
    _listeners.add(listener);
}","/**
 * @exception NullPointerException if {@code listener} is {@code null}.
 */
", ,/** * @exception NullPointerException if {@code listener} is {@code null}. */,213,219,[0],0,[0],0,[0],0,0,0,0,addErrorListener(ANTLRErrorListener),org.antlr.v4.runtime.Recognizer,addErrorListener/1[org.antlr.v4.runtime.ANTLRErrorListener],False,213,1,0,0,0,2,1,6,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,16,1,0,True
275,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,"boolean sempred(RuleContext, int, int)","// subclass needs to override these if there are sempreds or actions
// that the ATN interp needs to execute
public boolean sempred(RuleContext _localctx, int ruleIndex, int actionIndex) {
    return true;
}","// that the ATN interp needs to execute
", ,// subclass needs to override these if there are sempreds or actions// that the ATN interp needs to execute,240,242,[0],0,[0],0,[0],0,0,0,0,"sempred(RuleContext, int, int)",org.antlr.v4.runtime.Recognizer,"sempred/3[org.antlr.v4.runtime.RuleContext,int,int]",False,240,1,0,0,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False
276,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\Recognizer.java,org.antlr.v4.runtime.Recognizer,void setState(int),"/**
 * Indicate that the recognizer has changed internal state that is
 *  consistent with the ATN state passed in.  This way we always know
 *  where we are in the ATN as the parser goes along. The rule
 *  context objects form a stack that lets us see the stack of
 *  invoking rules. Combine this and we have complete ATN
 *  configuration information.
 */
public final void setState(int atnState) {
    // System.err.println(""setState ""+atnState);
    _stateNumber = atnState;
    // if ( traceATNStates ) _ctx.trace(atnState);
}","/**
 * Indicate that the recognizer has changed internal state that is
 *  consistent with the ATN state passed in.  This way we always know
 *  where we are in the ATN as the parser goes along. The rule
 *  context objects form a stack that lets us see the stack of
 *  invoking rules. Combine this and we have complete ATN
 *  configuration information.
 */
","// if ( traceATNStates ) _ctx.trace(atnState);
[[SEP]]// System.err.println(""setState ""+atnState);
","/** * Indicate that the recognizer has changed internal state that is *  consistent with the ATN state passed in.  This way we always know *  where we are in the ATN as the parser goes along. The rule *  context objects form a stack that lets us see the stack of *  invoking rules. Combine this and we have complete ATN *  configuration information. */[[SEP]]// System.err.println(""setState ""+atnState);[[SEP]]// if ( traceATNStates ) _ctx.trace(atnState);",262,266,[0],0,"[0, 0]",0,"[0, 0, 0]",0,0,0,0,setState(int),org.antlr.v4.runtime.Recognizer,setState/1[int],False,262,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,17,0,True
277,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,boolean isEmpty(),"/**
 * A context is empty if there is no invoking state; meaning nobody called
 *  current context.
 */
public boolean isEmpty() {
    return invokingState == -1;
}","/**
 * A context is empty if there is no invoking state; meaning nobody called
 *  current context.
 */
", ,/** * A context is empty if there is no invoking state; meaning nobody called *  current context. */,100,102,[0],0,[0],0,[0],0,0,0,0,isEmpty(),org.antlr.v4.runtime.RuleContext,isEmpty/0,False,100,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,1,0,True
278,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,String getText(),"/**
 * Return the combined text of all child nodes. This method only considers
 *  tokens which have been added to the parse tree.
 *  <p>
 *  Since tokens on hidden channels (e.g. whitespace or comments) are not
 *  added to the parse trees, they will not appear in the output of this
 *  method.
 */
@Override
public String getText() {
    if (getChildCount() == 0) {
        return """";
    }
    StringBuilder builder = new StringBuilder();
    for (int i = 0; i < getChildCount(); i++) {
        builder.append(getChild(i).getText());
    }
    return builder.toString();
}","/**
 * Return the combined text of all child nodes. This method only considers
 *  tokens which have been added to the parse tree.
 *  <p>
 *  Since tokens on hidden channels (e.g. whitespace or comments) are not
 *  added to the parse trees, they will not appear in the output of this
 *  method.
 */
", ,"/** * Return the combined text of all child nodes. This method only considers *  tokens which have been added to the parse tree. *  <p> *  Since tokens on hidden channels (e.g. whitespace or comments) are not *  added to the parse trees, they will not appear in the output of this *  method. */",127,139,[0],0,[0],0,[0],0,0,0,0,getText(),org.antlr.v4.runtime.RuleContext,getText/0,False,128,2,3,0,3,3,5,10,2,2,0,5,2,1,1,1,0,0,1,2,2,0,1,0,0,0,40,1,0,True
279,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,int getAltNumber(),"/**
 * For rule associated with this parse tree internal node, return
 *  the outer alternative number used to match the input. Default
 *  implementation does not compute nor store this alt num. Create
 *  a subclass of ParserRuleContext with backing field and set
 *  option contextSuperClass.
 *  to set it.
 *
 *  @since 4.5.3
 */
public int getAltNumber() {
    return ATN.INVALID_ALT_NUMBER;
}","/**
 * For rule associated with this parse tree internal node, return
 *  the outer alternative number used to match the input. Default
 *  implementation does not compute nor store this alt num. Create
 *  a subclass of ParserRuleContext with backing field and set
 *  option contextSuperClass.
 *  to set it.
 *
 *  @since 4.5.3
 */
", ,"/** * For rule associated with this parse tree internal node, return *  the outer alternative number used to match the input. Default *  implementation does not compute nor store this alt num. Create *  a subclass of ParserRuleContext with backing field and set *  option contextSuperClass. *  to set it. * *  @since 4.5.3 */",152,152,[0],0,[0],0,[0],0,0,0,0,getAltNumber(),org.antlr.v4.runtime.RuleContext,getAltNumber/0,False,152,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,True
280,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,void setAltNumber(int),"/**
 * Set the outer alternative number for this context node. Default
 *  implementation does nothing to avoid backing field overhead for
 *  trees that don't need it.  Create
 *  a subclass of ParserRuleContext with backing field and set
 *  option contextSuperClass.
 *
 *  @since 4.5.3
 */
public void setAltNumber(int altNumber) {
}","/**
 * Set the outer alternative number for this context node. Default
 *  implementation does nothing to avoid backing field overhead for
 *  trees that don't need it.  Create
 *  a subclass of ParserRuleContext with backing field and set
 *  option contextSuperClass.
 *
 *  @since 4.5.3
 */
", ,/** * Set the outer alternative number for this context node. Default *  implementation does nothing to avoid backing field overhead for *  trees that don't need it.  Create *  a subclass of ParserRuleContext with backing field and set *  option contextSuperClass. * *  @since 4.5.3 */,162,162,[0],0,[0],0,[0],0,0,0,0,setAltNumber(int),org.antlr.v4.runtime.RuleContext,setAltNumber/1[int],False,162,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,True
281,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,void setParent(RuleContext),"/**
 * @since 4.7. {@see ParseTree#setParent} comment
 */
@Override
public void setParent(RuleContext parent) {
    this.parent = parent;
}","/**
 * @since 4.7. {@see ParseTree#setParent} comment
 */
", ,/** * @since 4.7. {@see ParseTree#setParent} comment */,165,168,[0],0,[0],0,[0],0,0,0,0,setParent(RuleContext),org.antlr.v4.runtime.RuleContext,setParent/1[org.antlr.v4.runtime.RuleContext],False,166,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,True
282,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,String toStringTree(Parser),"/**
 * Print out a whole tree, not just a node, in LISP format
 *  (root child1 .. childN). Print just a node if this is a leaf.
 *  We have to know the recognizer so we can get rule names.
 */
@Override
public String toStringTree(Parser recog) {
    return Trees.toStringTree(this, recog);
}","/**
 * Print out a whole tree, not just a node, in LISP format
 *  (root child1 .. childN). Print just a node if this is a leaf.
 *  We have to know the recognizer so we can get rule names.
 */
", ,"/** * Print out a whole tree, not just a node, in LISP format *  (root child1 .. childN). Print just a node if this is a leaf. *  We have to know the recognizer so we can get rule names. */",187,190,[0],0,[0],0,[0],0,0,0,0,toStringTree(Parser),org.antlr.v4.runtime.RuleContext,toStringTree/1[org.antlr.v4.runtime.Parser],False,188,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,True
283,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,String toStringTree(List<String>),"/**
 * Print out a whole tree, not just a node, in LISP format
 *  (root child1 .. childN). Print just a node if this is a leaf.
 */
public String toStringTree(List<String> ruleNames) {
    return Trees.toStringTree(this, ruleNames);
}","/**
 * Print out a whole tree, not just a node, in LISP format
 *  (root child1 .. childN). Print just a node if this is a leaf.
 */
", ,"/** * Print out a whole tree, not just a node, in LISP format *  (root child1 .. childN). Print just a node if this is a leaf. */",195,197,[0],0,[0],0,[0],0,0,0,0,toStringTree(List<String>),org.antlr.v4.runtime.RuleContext,toStringTree/1[java.util.List<java.lang.String>],False,195,1,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,True
284,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuleContext.java,org.antlr.v4.runtime.RuleContext,"String toString(Recognizer<?, ?>, RuleContext)","// recog null unless ParserRuleContext, in which case we use subclass toString(...)
public String toString(Recognizer<?, ?> recog, RuleContext stop) {
    String[] ruleNames = recog != null ? recog.getRuleNames() : null;
    List<String> ruleNamesList = ruleNames != null ? Arrays.asList(ruleNames) : null;
    return toString(ruleNamesList, stop);
}","// recog null unless ParserRuleContext, in which case we use subclass toString(...)
", ,"// recog null unless ParserRuleContext, in which case we use subclass toString(...)",218,222,[0],0,[0],0,[0],0,0,0,0,"toString(Recognizer<?, ?>, RuleContext)",org.antlr.v4.runtime.RuleContext,"toString/2[org.antlr.v4.runtime.Recognizer<?,?>,org.antlr.v4.runtime.RuleContext]",False,218,2,3,1,2,3,3,5,1,2,2,3,1,2,0,2,0,0,0,0,2,0,0,0,0,0,8,1,0,False
285,..\projects\antlr4-4.11.0\runtime\Java\src\org\antlr\v4\runtime\RuntimeMetaData.java,org.antlr.v4.runtime.RuntimeMetaData,"void checkVersion(String, String)","/**
 * This method provides the ability to detect mismatches between the version
 * of ANTLR 4 used to generate a parser, the version of the ANTLR runtime a
 * parser was compiled against, and the version of the ANTLR runtime which
 * is currently executing.
 *
 * <p>
 * The version check is designed to detect the following two specific
 * scenarios.</p>
 *
 * <ul>
 * <li>The ANTLR Tool version used for code generation does not match the
 * currently executing runtime version.</li>
 * <li>The ANTLR Runtime version referenced at the time a parser was
 * compiled does not match the currently executing runtime version.</li>
 * </ul>
 *
 * <p>
 * Starting with ANTLR 4.3, the code generator emits a call to this method
 * using two constants in each generated lexer and parser: a hard-coded
 * constant indicating the version of the tool used to generate the parser
 * and a reference to the compile-time constant {@link #VERSION}. At
 * runtime, this method is called during the initialization of the generated
 * parser to detect mismatched versions, and notify the registered listeners
 * prior to creating instances of the parser.</p>
 *
 * <p>
 * This method does not perform any detection or filtering of semantic
 * changes between tool and runtime versions. It simply checks for a
 * version match and emits an error to stderr if a difference
 * is detected.</p>
 *
 * <p>
 * Note that some breaking changes between releases could result in other
 * types of runtime exceptions, such as a {@link LinkageError}, prior to
 * calling this method. In these cases, the underlying version mismatch will
 * not be reported here. This method is primarily intended to
 * notify users of potential semantic changes between releases that do not
 * result in binary compatibility problems which would be detected by the
 * class loader. As with semantic changes, changes that break binary
 * compatibility between releases are mentioned in the release notes
 * accompanying the affected release.</p>
 *
 * <p>
 * <strong>Additional note for target developers:</strong> The version check
 * implemented by this class is designed to address specific compatibility
 * concerns that may arise during the execution of Java applications. Other
 * targets should consider the implementation of this method in the context
 * of that target's known execution environment, which may or may not
 * resemble the design provided for the Java target.</p>
 *
 * @param generatingToolVersion The version of the tool used to generate a parser.
 * This value may be null when called from user code that was not generated
 * by, and does not reference, the ANTLR 4 Tool itself.
 * @param compileTimeVersion The version of the runtime the parser was
 * compiled against. This should always be passed using a direct reference
 * to {@link #VERSION}.
 */
public static void checkVersion(String generatingToolVersion, String compileTimeVersion) {
    String runtimeVersion = VERSION;
    boolean runtimeConflictsWithGeneratingTool = false;
    boolean runtimeConflictsWithCompileTimeTool = false;
    if (generatingToolVersion != null) {
        runtimeConflictsWithGeneratingTool = !runtimeVersion.equals(generatingToolVersion) && !getMajorMinorVersion(runtimeVersion).equals(getMajorMinorVersion(generatingToolVersion));
    }
    runtimeConflictsWithCompileTimeTool = !runtimeVersion.equals(compileTimeVersion) && !getMajorMinorVersion(runtimeVersion).equals(getMajorMinorVersion(compileTimeVersion));
    if (runtimeConflictsWithGeneratingTool) {
        System.err.printf(""ANTLR Tool version %s used for code generation does not match the current runtime version %s%n"", generatingToolVersion, runtimeVersion);
    }
    if (runtimeConflictsWithCompileTimeTool) {
        System.err.printf(""ANTLR Runtime version %s used for parser compilation does not match the current runtime version %s%n"", compileTimeVersion, runtimeVersion);
    }
}","/**
 * This method provides the ability to detect mismatches between the version
 * of ANTLR 4 used to generate a parser, the version of the ANTLR runtime a
 * parser was compiled against, and the version of the ANTLR runtime which
 * is currently executing.
 *
 * <p>
 * The version check is designed to detect the following two specific
 * scenarios.</p>
 *
 * <ul>
 * <li>The ANTLR Tool version used for code generation does not match the
 * currently executing runtime version.</li>
 * <li>The ANTLR Runtime version referenced at the time a parser was
 * compiled does not match the currently executing runtime version.</li>
 * </ul>
 *
 * <p>
 * Starting with ANTLR 4.3, the code generator emits a call to this method
 * using two constants in each generated lexer and parser: a hard-coded
 * constant indicating the version of the tool used to generate the parser
 * and a reference to the compile-time constant {@link #VERSION}. At
 * runtime, this method is called during the initialization of the generated
 * parser to detect mismatched versions, and notify the registered listeners
 * prior to creating instances of the parser.</p>
 *
 * <p>
 * This method does not perform any detection or filtering of semantic
 * changes between tool and runtime versions. It simply checks for a
 * version match and emits an error to stderr if a difference
 * is detected.</p>
 *
 * <p>
 * Note that some breaking changes between releases could result in other
 * types of runtime exceptions, such as a {@link LinkageError}, prior to
 * calling this method. In these cases, the underlying version mismatch will
 * not be reported here. This method is primarily intended to
 * notify users of potential semantic changes between releases that do not
 * result in binary compatibility problems which would be detected by the
 * class loader. As with semantic changes, changes that break binary
 * compatibility between releases are mentioned in the release notes
 * accompanying the affected release.</p>
 *
 * <p>
 * <strong>Additional note for target developers:</strong> The version check
 * implemented by this class is designed to address specific compatibility
 * concerns that may arise during the execution of Java applications. Other
 * targets should consider the implementation of this method in the context
 * of that target's known execution environment, which may or may not
 * resemble the design provided for the Java target.</p>
 *
 * @param generatingToolVersion The version of the tool used to generate a parser.
 * This value may be null when called from user code that was not generated
 * by, and does not reference, the ANTLR 4 Tool itself.
 * @param compileTimeVersion The version of the runtime the parser was
 * compiled against. This should always be passed using a direct reference
 * to {@link #VERSION}.
 */
", ,"/** * This method provides the ability to detect mismatches between the version * of ANTLR 4 used to generate a parser, the version of the ANTLR runtime a * parser was compiled against, and the version of the ANTLR runtime which * is currently executing. * * <p> * The version check is designed to detect the following two specific * scenarios.</p> * * <ul> * <li>The ANTLR Tool version used for code generation does not match the * currently executing runtime version.</li> * <li>The ANTLR Runtime version referenced at the time a parser was * compiled does not match the currently executing runtime version.</li> * </ul> * * <p> * Starting with ANTLR 4.3, the code generator emits a call to this method * using two constants in each generated lexer and parser: a hard-coded * constant indicating the version of the tool used to generate the parser * and a reference to the compile-time constant {@link #VERSION}. At * runtime, this method is called during the initialization of the generated * parser to detect mismatched versions, and notify the registered listeners * prior to creating instances of the parser.</p> * * <p> * This method does not perform any detection or filtering of semantic * changes between tool and runtime versions. It simply checks for a * version match and emits an error to stderr if a difference * is detected.</p> * * <p> * Note that some breaking changes between releases could result in other * types of runtime exceptions, such as a {@link LinkageError}, prior to * calling this method. In these cases, the underlying version mismatch will * not be reported here. This method is primarily intended to * notify users of potential semantic changes between releases that do not * result in binary compatibility problems which would be detected by the * class loader. As with semantic changes, changes that break binary * compatibility between releases are mentioned in the release notes * accompanying the affected release.</p> * * <p> * <strong>Additional note for target developers:</strong> The version check * implemented by this class is designed to address specific compatibility * concerns that may arise during the execution of Java applications. Other * targets should consider the implementation of this method in the context * of that target's known execution environment, which may or may not * resemble the design provided for the Java target.</p> * * @param generatingToolVersion The version of the tool used to generate a parser. * This value may be null when called from user code that was not generated * by, and does not reference, the ANTLR 4 Tool itself. * @param compileTimeVersion The version of the runtime the parser was * compiled against. This should always be passed using a direct reference * to {@link #VERSION}. */",144,167,[0],0,[0],0,[0],0,0,0,1,"checkVersion(String, String)",org.antlr.v4.runtime.RuntimeMetaData,"checkVersion/2[java.lang.String,java.lang.String]",False,144,1,1,0,1,4,3,15,0,3,2,3,1,1,0,1,0,0,2,0,5,0,1,0,0,0,176,9,0,True
